FIPSCode,LocationType,Location,AgeGroup,Gender,TimeFrame,DataFormat,Data
06009,County,Calaveras County,Ages 6_10,Female,2005,Number,"1,266"
06009,County,Calaveras County,Ages 6_10,Female,2006,Number,"1,269"
06009,County,Calaveras County,Ages 6_10,Female,2007,Number,"1,268"
06009,County,Calaveras County,Ages 6_10,Female,2008,Number,"1,274"
06009,County,Calaveras County,Ages 6_10,Female,2009,Number,"1,205"
06009,County,Calaveras County,Ages 6_10,Female,2010,Number,"1,123"
06009,County,Calaveras County,Ages 6_10,Female,2011,Number,"1,094"
06009,County,Calaveras County,Ages 6_10,Female,2012,Number,"1,053"
06009,County,Calaveras County,Ages 6_10,Female,2013,Number,"1,054"
06009,County,Calaveras County,Ages 6_10,Female,2014,Number,"1,039"
06009,County,Calaveras County,Ages 6_10,Female,2015,Number,"1,023"
06009,County,Calaveras County,Ages 6_10,Female,2016,Number,978
06009,County,Calaveras County,Ages 6_10,Female,2017,Number,933
06009,County,Calaveras County,Ages 6_10,Female,2018,Number,878
06009,County,Calaveras County,Ages 6_10,Female,2019,Number,852
06009,County,Calaveras County,Ages 6_10,Female,2020,Number,832
06009,County,Calaveras County,Ages 6_10,Female,2021,Number,833
06009,County,Calaveras County,Ages 6_10,Male,1995,Number,"1,496"
06009,County,Calaveras County,Ages 6_10,Male,1996,Number,"1,482"
06009,County,Calaveras County,Ages 6_10,Male,1997,Number,"1,493"
06009,County,Calaveras County,Ages 6_10,Male,1998,Number,"1,436"
06009,County,Calaveras County,Ages 6_10,Male,1999,Number,"1,385"
06009,County,Calaveras County,Ages 6_10,Male,2000,Number,"1,351"
06009,County,Calaveras County,Ages 6_10,Male,2001,Number,"1,337"
06009,County,Calaveras County,Ages 6_10,Male,2002,Number,"1,318"
06009,County,Calaveras County,Ages 6_10,Male,2003,Number,"1,340"
06009,County,Calaveras County,Ages 6_10,Male,2004,Number,"1,353"
06009,County,Calaveras County,Ages 6_10,Male,2005,Number,"1,371"
06009,County,Calaveras County,Ages 6_10,Male,2006,Number,"1,350"
06009,County,Calaveras County,Ages 6_10,Male,2007,Number,"1,331"
06009,County,Calaveras County,Ages 6_10,Male,2008,Number,"1,331"
06009,County,Calaveras County,Ages 6_10,Male,2009,Number,"1,242"
06009,County,Calaveras County,Ages 6_10,Male,2010,Number,"1,214"
06009,County,Calaveras County,Ages 6_10,Male,2011,Number,"1,169"
06009,County,Calaveras County,Ages 6_10,Male,2012,Number,"1,121"
06009,County,Calaveras County,Ages 6_10,Male,2013,Number,"1,118"
06009,County,Calaveras County,Ages 6_10,Male,2014,Number,"1,105"
06009,County,Calaveras County,Ages 6_10,Male,2015,Number,"1,048"
06009,County,Calaveras County,Ages 6_10,Male,2016,Number,"1,021"
06009,County,Calaveras County,Ages 6_10,Male,2017,Number,986
06009,County,Calaveras County,Ages 6_10,Male,2018,Number,969
06009,County,Calaveras County,Ages 6_10,Male,2019,Number,910
06009,County,Calaveras County,Ages 6_10,Male,2020,Number,924
06009,County,Calaveras County,Ages 6_10,Male,2021,Number,925
06009,County,Calaveras County,Ages 6_10,Total,1995,Number,"2,867"
06009,County,Calaveras County,Ages 6_10,Total,1996,Number,"2,881"
06009,County,Calaveras County,Ages 6_10,Total,1997,Number,"2,919"
06009,County,Calaveras County,Ages 6_10,Total,1998,Number,"2,834"
06009,County,Calaveras County,Ages 6_10,Total,1999,Number,"2,763"
06009,County,Calaveras County,Ages 6_10,Total,2000,Number,"2,675"
06009,County,Calaveras County,Ages 6_10,Total,2001,Number,"2,596"
06009,County,Calaveras County,Ages 6_10,Total,2002,Number,"2,536"
06009,County,Calaveras County,Ages 6_10,Total,2003,Number,"2,553"
06009,County,Calaveras County,Ages 6_10,Total,2004,Number,"2,594"
06009,County,Calaveras County,Ages 6_10,Total,2005,Number,"2,637"
06009,County,Calaveras County,Ages 6_10,Total,2006,Number,"2,619"
06009,County,Calaveras County,Ages 6_10,Total,2007,Number,"2,599"
06009,County,Calaveras County,Ages 6_10,Total,2008,Number,"2,604"
06009,County,Calaveras County,Ages 6_10,Total,2009,Number,"2,448"
06009,County,Calaveras County,Ages 6_10,Total,2010,Number,"2,337"
06009,County,Calaveras County,Ages 6_10,Total,2011,Number,"2,263"
06009,County,Calaveras County,Ages 6_10,Total,2012,Number,"2,174"
06009,County,Calaveras County,Ages 6_10,Total,2013,Number,"2,172"
06009,County,Calaveras County,Ages 6_10,Total,2014,Number,"2,144"
06009,County,Calaveras County,Ages 6_10,Total,2015,Number,"2,071"
06009,County,Calaveras County,Ages 6_10,Total,2016,Number,"1,999"
06009,County,Calaveras County,Ages 6_10,Total,2017,Number,"1,919"
06009,County,Calaveras County,Ages 6_10,Total,2018,Number,"1,847"
06009,County,Calaveras County,Ages 6_10,Total,2019,Number,"1,762"
06009,County,Calaveras County,Ages 6_10,Total,2020,Number,"1,756"
06009,County,Calaveras County,Ages 6_10,Total,2021,Number,"1,758"
06009,County,Calaveras County,Total for Ages 0_17,Female,1995,Number,"4,216"
06009,County,Calaveras County,Total for Ages 0_17,Female,1996,Number,"4,258"
06009,County,Calaveras County,Total for Ages 0_17,Female,1997,Number,"4,384"
06009,County,Calaveras County,Total for Ages 0_17,Female,1998,Number,"4,353"
06009,County,Calaveras County,Total for Ages 0_17,Female,1999,Number,"4,387"
06009,County,Calaveras County,Total for Ages 0_17,Female,2000,Number,"4,493"
06009,County,Calaveras County,Total for Ages 0_17,Female,2001,Number,"4,386"
06009,County,Calaveras County,Total for Ages 0_17,Female,2002,Number,"4,339"
06009,County,Calaveras County,Total for Ages 0_17,Female,2003,Number,"4,331"
06009,County,Calaveras County,Total for Ages 0_17,Female,2004,Number,"4,288"
06009,County,Calaveras County,Total for Ages 0_17,Female,2005,Number,"4,322"
06009,County,Calaveras County,Total for Ages 0_17,Female,2006,Number,"4,371"
06009,County,Calaveras County,Total for Ages 0_17,Female,2007,Number,"4,429"
06009,County,Calaveras County,Total for Ages 0_17,Female,2008,Number,"4,482"
06009,County,Calaveras County,Total for Ages 0_17,Female,2009,Number,"4,496"
06009,County,Calaveras County,Total for Ages 0_17,Female,2010,Number,"4,233"
06009,County,Calaveras County,Total for Ages 0_17,Female,2011,Number,"4,162"
06009,County,Calaveras County,Total for Ages 0_17,Female,2012,Number,"4,039"
06009,County,Calaveras County,Total for Ages 0_17,Female,2013,Number,"3,885"
06009,County,Calaveras County,Total for Ages 0_17,Female,2014,Number,"3,781"
06009,County,Calaveras County,Total for Ages 0_17,Female,2015,Number,"3,655"
06009,County,Calaveras County,Total for Ages 0_17,Female,2016,Number,"3,589"
06009,County,Calaveras County,Total for Ages 0_17,Female,2017,Number,"3,575"
06009,County,Calaveras County,Total for Ages 0_17,Female,2018,Number,"3,517"
06009,County,Calaveras County,Total for Ages 0_17,Female,2019,Number,"3,437"
06009,County,Calaveras County,Total for Ages 0_17,Female,2020,Number,"3,391"
06009,County,Calaveras County,Total for Ages 0_17,Female,2021,Number,"3,369"
06009,County,Calaveras County,Total for Ages 0_17,Male,1995,Number,"4,620"
06009,County,Calaveras County,Total for Ages 0_17,Male,1996,Number,"4,638"
06009,County,Calaveras County,Total for Ages 0_17,Male,1997,Number,"4,807"
06009,County,Calaveras County,Total for Ages 0_17,Male,1998,Number,"4,823"
06009,County,Calaveras County,Total for Ages 0_17,Male,1999,Number,"4,895"
06009,County,Calaveras County,Total for Ages 0_17,Male,2000,Number,"4,873"
06009,County,Calaveras County,Total for Ages 0_17,Male,2001,Number,"4,760"
06009,County,Calaveras County,Total for Ages 0_17,Male,2002,Number,"4,669"
06009,County,Calaveras County,Total for Ages 0_17,Male,2003,Number,"4,669"
06009,County,Calaveras County,Total for Ages 0_17,Male,2004,Number,"4,639"
06009,County,Calaveras County,Total for Ages 0_17,Male,2005,Number,"4,671"
06009,County,Calaveras County,Total for Ages 0_17,Male,2006,Number,"4,721"
06009,County,Calaveras County,Total for Ages 0_17,Male,2007,Number,"4,793"
06009,County,Calaveras County,Total for Ages 0_17,Male,2008,Number,"4,857"
06009,County,Calaveras County,Total for Ages 0_17,Male,2009,Number,"4,847"
06009,County,Calaveras County,Total for Ages 0_17,Male,2010,Number,"4,631"
06009,County,Calaveras County,Total for Ages 0_17,Male,2011,Number,"4,454"
06009,County,Calaveras County,Total for Ages 0_17,Male,2012,Number,"4,301"
06009,County,Calaveras County,Total for Ages 0_17,Male,2013,Number,"4,197"
06009,County,Calaveras County,Total for Ages 0_17,Male,2014,Number,"4,114"
06009,County,Calaveras County,Total for Ages 0_17,Male,2015,Number,"3,991"
06009,County,Calaveras County,Total for Ages 0_17,Male,2016,Number,"3,885"
06009,County,Calaveras County,Total for Ages 0_17,Male,2017,Number,"3,778"
06009,County,Calaveras County,Total for Ages 0_17,Male,2018,Number,"3,748"
06009,County,Calaveras County,Total for Ages 0_17,Male,2019,Number,"3,696"
06009,County,Calaveras County,Total for Ages 0_17,Male,2020,Number,"3,681"
06009,County,Calaveras County,Total for Ages 0_17,Male,2021,Number,"3,655"
06009,County,Calaveras County,Total for Ages 0_17,Total,1995,Number,"8,836"
06009,County,Calaveras County,Total for Ages 0_17,Total,1996,Number,"8,896"
06009,County,Calaveras County,Total for Ages 0_17,Total,1997,Number,"9,191"
06009,County,Calaveras County,Total for Ages 0_17,Total,1998,Number,"9,176"
06009,County,Calaveras County,Total for Ages 0_17,Total,1999,Number,"9,283"
06009,County,Calaveras County,Total for Ages 0_17,Total,2000,Number,"9,365"
06009,County,Calaveras County,Total for Ages 0_17,Total,2001,Number,"9,146"
06009,County,Calaveras County,Total for Ages 0_17,Total,2002,Number,"9,009"
06009,County,Calaveras County,Total for Ages 0_17,Total,2003,Number,"9,000"
06009,County,Calaveras County,Total for Ages 0_17,Total,2004,Number,"8,927"
06009,County,Calaveras County,Total for Ages 0_17,Total,2005,Number,"8,993"
06009,County,Calaveras County,Total for Ages 0_17,Total,2006,Number,"9,092"
06009,County,Calaveras County,Total for Ages 0_17,Total,2007,Number,"9,222"
06009,County,Calaveras County,Total for Ages 0_17,Total,2008,Number,"9,340"
06009,County,Calaveras County,Total for Ages 0_17,Total,2009,Number,"9,343"
06009,County,Calaveras County,Total for Ages 0_17,Total,2010,Number,"8,864"
06009,County,Calaveras County,Total for Ages 0_17,Total,2011,Number,"8,616"
06009,County,Calaveras County,Total for Ages 0_17,Total,2012,Number,"8,340"
06009,County,Calaveras County,Total for Ages 0_17,Total,2013,Number,"8,082"
06009,County,Calaveras County,Total for Ages 0_17,Total,2014,Number,"7,895"
06009,County,Calaveras County,Total for Ages 0_17,Total,2015,Number,"7,646"
06009,County,Calaveras County,Total for Ages 0_17,Total,2016,Number,"7,474"
06009,County,Calaveras County,Total for Ages 0_17,Total,2017,Number,"7,353"
06009,County,Calaveras County,Total for Ages 0_17,Total,2018,Number,"7,265"
06009,County,Calaveras County,Total for Ages 0_17,Total,2019,Number,"7,133"
06009,County,Calaveras County,Total for Ages 0_17,Total,2020,Number,"7,072"
06009,County,Calaveras County,Total for Ages 0_17,Total,2021,Number,"7,024"
06077,County,San Joaquin County,Ages 0_2,Female,1995,Number,"13,834"
06077,County,San Joaquin County,Ages 0_2,Female,1996,Number,"13,701"
06077,County,San Joaquin County,Ages 0_2,Female,1997,Number,"13,484"
06077,County,San Joaquin County,Ages 0_2,Female,1998,Number,"13,245"
06077,County,San Joaquin County,Ages 0_2,Female,1999,Number,"13,023"
06077,County,San Joaquin County,Ages 0_2,Female,2000,Number,"12,520"
06077,County,San Joaquin County,Ages 0_2,Female,2001,Number,"13,387"
06077,County,San Joaquin County,Ages 0_2,Female,2002,Number,"14,371"
06077,County,San Joaquin County,Ages 0_2,Female,2003,Number,"15,272"
06077,County,San Joaquin County,Ages 0_2,Female,2004,Number,"15,848"
06077,County,San Joaquin County,Ages 0_2,Female,2005,Number,"16,208"
06077,County,San Joaquin County,Ages 0_2,Female,2006,Number,"16,535"
06077,County,San Joaquin County,Ages 0_2,Female,2007,Number,"16,728"
06077,County,San Joaquin County,Ages 0_2,Female,2008,Number,"16,610"
06077,County,San Joaquin County,Ages 0_2,Female,2009,Number,"15,713"
06077,County,San Joaquin County,Ages 0_2,Female,2010,Number,"15,480"
06077,County,San Joaquin County,Ages 0_2,Female,2011,Number,"15,398"
06077,County,San Joaquin County,Ages 0_2,Female,2012,Number,"15,169"
06077,County,San Joaquin County,Ages 0_2,Female,2013,Number,"14,806"
06077,County,San Joaquin County,Ages 0_2,Female,2014,Number,"14,515"
06077,County,San Joaquin County,Ages 0_2,Female,2015,Number,"14,710"
06077,County,San Joaquin County,Ages 0_2,Female,2016,Number,"15,108"
06077,County,San Joaquin County,Ages 0_2,Female,2017,Number,"15,271"
06077,County,San Joaquin County,Ages 0_2,Female,2018,Number,"15,182"
06077,County,San Joaquin County,Ages 0_2,Female,2019,Number,"14,587"
06077,County,San Joaquin County,Ages 0_2,Female,2020,Number,"14,131"
06077,County,San Joaquin County,Ages 0_2,Female,2021,Number,"13,628"
06077,County,San Joaquin County,Ages 0_2,Male,1995,Number,"14,525"
06077,County,San Joaquin County,Ages 0_2,Male,1996,Number,"14,357"
06077,County,San Joaquin County,Ages 0_2,Male,1997,Number,"14,047"
06077,County,San Joaquin County,Ages 0_2,Male,1998,Number,"13,927"
06077,County,San Joaquin County,Ages 0_2,Male,1999,Number,"13,758"
06077,County,San Joaquin County,Ages 0_2,Male,2000,Number,"13,302"
06077,County,San Joaquin County,Ages 0_2,Male,2001,Number,"14,200"
06077,County,San Joaquin County,Ages 0_2,Male,2002,Number,"15,174"
06077,County,San Joaquin County,Ages 0_2,Male,2003,Number,"16,091"
06077,County,San Joaquin County,Ages 0_2,Male,2004,Number,"16,588"
06077,County,San Joaquin County,Ages 0_2,Male,2005,Number,"16,940"
06077,County,San Joaquin County,Ages 0_2,Male,2006,Number,"17,278"
06077,County,San Joaquin County,Ages 0_2,Male,2007,Number,"17,547"
06077,County,San Joaquin County,Ages 0_2,Male,2008,Number,"17,453"
06077,County,San Joaquin County,Ages 0_2,Male,2009,Number,"16,529"
06077,County,San Joaquin County,Ages 0_2,Male,2010,Number,"16,228"
06077,County,San Joaquin County,Ages 0_2,Male,2011,Number,"16,028"
06077,County,San Joaquin County,Ages 0_2,Male,2012,Number,"15,933"
06077,County,San Joaquin County,Ages 0_2,Male,2013,Number,"15,818"
06077,County,San Joaquin County,Ages 0_2,Male,2014,Number,"15,433"
06077,County,San Joaquin County,Ages 0_2,Male,2015,Number,"15,244"
06077,County,San Joaquin County,Ages 0_2,Male,2016,Number,"15,020"
06077,County,San Joaquin County,Ages 0_2,Male,2017,Number,"15,061"
06077,County,San Joaquin County,Ages 0_2,Male,2018,Number,"14,967"
06077,County,San Joaquin County,Ages 0_2,Male,2019,Number,"15,013"
06077,County,San Joaquin County,Ages 0_2,Male,2020,Number,"14,966"
06077,County,San Joaquin County,Ages 0_2,Male,2021,Number,"15,081"
06077,County,San Joaquin County,Ages 0_2,Total,1995,Number,"28,359"
06077,County,San Joaquin County,Ages 0_2,Total,1996,Number,"28,059"
06077,County,San Joaquin County,Ages 0_2,Total,1997,Number,"27,530"
06077,County,San Joaquin County,Ages 0_2,Total,1998,Number,"27,172"
06077,County,San Joaquin County,Ages 0_2,Total,1999,Number,"26,781"
06077,County,San Joaquin County,Ages 0_2,Total,2000,Number,"25,823"
06077,County,San Joaquin County,Ages 0_2,Total,2001,Number,"27,587"
06077,County,San Joaquin County,Ages 0_2,Total,2002,Number,"29,545"
06077,County,San Joaquin County,Ages 0_2,Total,2003,Number,"31,363"
06077,County,San Joaquin County,Ages 0_2,Total,2004,Number,"32,437"
06077,County,San Joaquin County,Ages 0_2,Total,2005,Number,"33,148"
06077,County,San Joaquin County,Ages 0_2,Total,2006,Number,"33,814"
06077,County,San Joaquin County,Ages 0_2,Total,2007,Number,"34,275"
06077,County,San Joaquin County,Ages 0_2,Total,2008,Number,"34,063"
06077,County,San Joaquin County,Ages 0_2,Total,2009,Number,"32,242"
06077,County,San Joaquin County,Ages 0_2,Total,2010,Number,"31,708"
06077,County,San Joaquin County,Ages 0_2,Total,2011,Number,"31,426"
06077,County,San Joaquin County,Ages 0_2,Total,2012,Number,"31,102"
06077,County,San Joaquin County,Ages 0_2,Total,2013,Number,"30,624"
06077,County,San Joaquin County,Ages 0_2,Total,2014,Number,"29,948"
06077,County,San Joaquin County,Ages 0_2,Total,2015,Number,"29,954"
06077,County,San Joaquin County,Ages 0_2,Total,2016,Number,"30,128"
06077,County,San Joaquin County,Ages 0_2,Total,2017,Number,"30,332"
06077,County,San Joaquin County,Ages 0_2,Total,2018,Number,"30,149"
06077,County,San Joaquin County,Ages 0_2,Total,2019,Number,"29,600"
06077,County,San Joaquin County,Ages 0_2,Total,2020,Number,"29,097"
06077,County,San Joaquin County,Ages 0_2,Total,2021,Number,"28,709"
06077,County,San Joaquin County,Ages 11_13,Female,1995,Number,"12,945"
06077,County,San Joaquin County,Ages 11_13,Female,1996,Number,"13,248"
06077,County,San Joaquin County,Ages 11_13,Female,1997,Number,"13,715"
06077,County,San Joaquin County,Ages 11_13,Female,1998,Number,"14,057"
06077,County,San Joaquin County,Ages 11_13,Female,1999,Number,"14,419"
06077,County,San Joaquin County,Ages 11_13,Female,2000,Number,"14,819"
06077,County,San Joaquin County,Ages 11_13,Female,2001,Number,"15,375"
06077,County,San Joaquin County,Ages 11_13,Female,2002,Number,"15,705"
06077,County,San Joaquin County,Ages 11_13,Female,2003,Number,"16,194"
06077,County,San Joaquin County,Ages 11_13,Female,2004,Number,"16,595"
06077,County,San Joaquin County,Ages 11_13,Female,2005,Number,"16,822"
06077,County,San Joaquin County,Ages 11_13,Female,2006,Number,"16,954"
06077,County,San Joaquin County,Ages 11_13,Female,2007,Number,"17,035"
06077,County,San Joaquin County,Ages 11_13,Female,2008,Number,"17,022"
06077,County,San Joaquin County,Ages 11_13,Female,2009,Number,"16,610"
06077,County,San Joaquin County,Ages 11_13,Female,2010,Number,"16,332"
06077,County,San Joaquin County,Ages 11_13,Female,2011,Number,"16,230"
06077,County,San Joaquin County,Ages 11_13,Female,2012,Number,"16,366"
06077,County,San Joaquin County,Ages 11_13,Female,2013,Number,"16,263"
06077,County,San Joaquin County,Ages 11_13,Female,2014,Number,"16,289"
06077,County,San Joaquin County,Ages 11_13,Female,2015,Number,"16,254"
06077,County,San Joaquin County,Ages 11_13,Female,2016,Number,"16,531"
06077,County,San Joaquin County,Ages 11_13,Female,2017,Number,"16,777"
06077,County,San Joaquin County,Ages 11_13,Female,2018,Number,"17,182"
06077,County,San Joaquin County,Ages 11_13,Female,2019,Number,"17,151"
06077,County,San Joaquin County,Ages 11_13,Female,2020,Number,"17,056"
06077,County,San Joaquin County,Ages 11_13,Female,2021,Number,"16,670"
06077,County,San Joaquin County,Ages 11_13,Male,1995,Number,"14,628"
06077,County,San Joaquin County,Ages 11_13,Male,1996,Number,"14,746"
06077,County,San Joaquin County,Ages 11_13,Male,1997,Number,"14,629"
06077,County,San Joaquin County,Ages 11_13,Male,1998,Number,"14,800"
06077,County,San Joaquin County,Ages 11_13,Male,1999,Number,"14,983"
06077,County,San Joaquin County,Ages 11_13,Male,2000,Number,"15,564"
06077,County,San Joaquin County,Ages 11_13,Male,2001,Number,"16,190"
06077,County,San Joaquin County,Ages 11_13,Male,2002,Number,"16,626"
06077,County,San Joaquin County,Ages 11_13,Male,2003,Number,"17,200"
06077,County,San Joaquin County,Ages 11_13,Male,2004,Number,"17,557"
06077,County,San Joaquin County,Ages 11_13,Male,2005,Number,"17,922"
06077,County,San Joaquin County,Ages 11_13,Male,2006,Number,"18,170"
06077,County,San Joaquin County,Ages 11_13,Male,2007,Number,"18,296"
06077,County,San Joaquin County,Ages 11_13,Male,2008,Number,"18,034"
06077,County,San Joaquin County,Ages 11_13,Male,2009,Number,"17,317"
06077,County,San Joaquin County,Ages 11_13,Male,2010,Number,"17,328"
06077,County,San Joaquin County,Ages 11_13,Male,2011,Number,"17,371"
06077,County,San Joaquin County,Ages 11_13,Male,2012,Number,"17,365"
06077,County,San Joaquin County,Ages 11_13,Male,2013,Number,"17,341"
06077,County,San Joaquin County,Ages 11_13,Male,2014,Number,"17,129"
06077,County,San Joaquin County,Ages 11_13,Male,2015,Number,"17,041"
06077,County,San Joaquin County,Ages 11_13,Male,2016,Number,"17,271"
06077,County,San Joaquin County,Ages 11_13,Male,2017,Number,"17,737"
06077,County,San Joaquin County,Ages 11_13,Male,2018,Number,"18,153"
06077,County,San Joaquin County,Ages 11_13,Male,2019,Number,"18,148"
06077,County,San Joaquin County,Ages 11_13,Male,2020,Number,"17,929"
06077,County,San Joaquin County,Ages 11_13,Male,2021,Number,"17,481"
06077,County,San Joaquin County,Ages 11_13,Total,1995,Number,"27,572"
06077,County,San Joaquin County,Ages 11_13,Total,1996,Number,"27,994"
06077,County,San Joaquin County,Ages 11_13,Total,1997,Number,"28,344"
06077,County,San Joaquin County,Ages 11_13,Total,1998,Number,"28,858"
06077,County,San Joaquin County,Ages 11_13,Total,1999,Number,"29,403"
06077,County,San Joaquin County,Ages 11_13,Total,2000,Number,"30,383"
06077,County,San Joaquin County,Ages 11_13,Total,2001,Number,"31,565"
06077,County,San Joaquin County,Ages 11_13,Total,2002,Number,"32,331"
06077,County,San Joaquin County,Ages 11_13,Total,2003,Number,"33,393"
06077,County,San Joaquin County,Ages 11_13,Total,2004,Number,"34,152"
06077,County,San Joaquin County,Ages 11_13,Total,2005,Number,"34,744"
06077,County,San Joaquin County,Ages 11_13,Total,2006,Number,"35,124"
06077,County,San Joaquin County,Ages 11_13,Total,2007,Number,"35,331"
06077,County,San Joaquin County,Ages 11_13,Total,2008,Number,"35,056"
06077,County,San Joaquin County,Ages 11_13,Total,2009,Number,"33,927"
06077,County,San Joaquin County,Ages 11_13,Total,2010,Number,"33,660"
06077,County,San Joaquin County,Ages 11_13,Total,2011,Number,"33,601"
06077,County,San Joaquin County,Ages 11_13,Total,2012,Number,"33,731"
06077,County,San Joaquin County,Ages 11_13,Total,2013,Number,"33,604"
06077,County,San Joaquin County,Ages 11_13,Total,2014,Number,"33,418"
06077,County,San Joaquin County,Ages 11_13,Total,2015,Number,"33,295"
06077,County,San Joaquin County,Ages 11_13,Total,2016,Number,"33,802"
06077,County,San Joaquin County,Ages 11_13,Total,2017,Number,"34,514"
06077,County,San Joaquin County,Ages 11_13,Total,2018,Number,"35,335"
06077,County,San Joaquin County,Ages 11_13,Total,2019,Number,"35,299"
06077,County,San Joaquin County,Ages 11_13,Total,2020,Number,"34,985"
06077,County,San Joaquin County,Ages 11_13,Total,2021,Number,"34,151"
06077,County,San Joaquin County,Ages 14_17,Female,1995,Number,"15,035"
06077,County,San Joaquin County,Ages 14_17,Female,1996,Number,"15,751"
06077,County,San Joaquin County,Ages 14_17,Female,1997,Number,"16,679"
06077,County,San Joaquin County,Ages 14_17,Female,1998,Number,"17,303"
06077,County,San Joaquin County,Ages 14_17,Female,1999,Number,"17,973"
06077,County,San Joaquin County,Ages 14_17,Female,2000,Number,"18,858"
06077,County,San Joaquin County,Ages 14_17,Female,2001,Number,"19,476"
06077,County,San Joaquin County,Ages 14_17,Female,2002,Number,"19,724"
06077,County,San Joaquin County,Ages 14_17,Female,2003,Number,"20,057"
06077,County,San Joaquin County,Ages 14_17,Female,2004,Number,"20,312"
06077,County,San Joaquin County,Ages 14_17,Female,2005,Number,"20,690"
06077,County,San Joaquin County,Ages 14_17,Female,2006,Number,"21,125"
06077,County,San Joaquin County,Ages 14_17,Female,2007,Number,"21,721"
06077,County,San Joaquin County,Ages 14_17,Female,2008,Number,"22,276"
06077,County,San Joaquin County,Ages 14_17,Female,2009,Number,"22,778"
06077,County,San Joaquin County,Ages 14_17,Female,2010,Number,"22,508"
06077,County,San Joaquin County,Ages 14_17,Female,2011,Number,"22,648"
06077,County,San Joaquin County,Ages 14_17,Female,2012,Number,"22,399"
06077,County,San Joaquin County,Ages 14_17,Female,2013,Number,"22,362"
06077,County,San Joaquin County,Ages 14_17,Female,2014,Number,"22,360"
06077,County,San Joaquin County,Ages 14_17,Female,2015,Number,"22,388"
06077,County,San Joaquin County,Ages 14_17,Female,2016,Number,"22,497"
06077,County,San Joaquin County,Ages 14_17,Female,2017,Number,"22,570"
06077,County,San Joaquin County,Ages 14_17,Female,2018,Number,"22,572"
06077,County,San Joaquin County,Ages 14_17,Female,2019,Number,"22,872"
06077,County,San Joaquin County,Ages 14_17,Female,2020,Number,"23,141"
06077,County,San Joaquin County,Ages 14_17,Female,2021,Number,"23,265"
06077,County,San Joaquin County,Ages 14_17,Male,1995,Number,"16,925"
06077,County,San Joaquin County,Ages 14_17,Male,1996,Number,"18,181"
06077,County,San Joaquin County,Ages 14_17,Male,1997,Number,"19,651"
06077,County,San Joaquin County,Ages 14_17,Male,1998,Number,"20,270"
06077,County,San Joaquin County,Ages 14_17,Male,1999,Number,"20,566"
06077,County,San Joaquin County,Ages 14_17,Male,2000,Number,"20,670"
06077,County,San Joaquin County,Ages 14_17,Male,2001,Number,"20,890"
06077,County,San Joaquin County,Ages 14_17,Male,2002,Number,"20,859"
06077,County,San Joaquin County,Ages 14_17,Male,2003,Number,"21,199"
06077,County,San Joaquin County,Ages 14_17,Male,2004,Number,"21,786"
06077,County,San Joaquin County,Ages 14_17,Male,2005,Number,"22,267"
06077,County,San Joaquin County,Ages 14_17,Male,2006,Number,"22,833"
06077,County,San Joaquin County,Ages 14_17,Male,2007,Number,"23,529"
06077,County,San Joaquin County,Ages 14_17,Male,2008,Number,"24,124"
06077,County,San Joaquin County,Ages 14_17,Male,2009,Number,"24,681"
06077,County,San Joaquin County,Ages 14_17,Male,2010,Number,"24,278"
06077,County,San Joaquin County,Ages 14_17,Male,2011,Number,"24,031"
06077,County,San Joaquin County,Ages 14_17,Male,2012,Number,"23,822"
06077,County,San Joaquin County,Ages 14_17,Male,2013,Number,"23,907"
06077,County,San Joaquin County,Ages 14_17,Male,2014,Number,"24,223"
06077,County,San Joaquin County,Ages 14_17,Male,2015,Number,"24,428"
06077,County,San Joaquin County,Ages 14_17,Male,2016,Number,"24,611"
06077,County,San Joaquin County,Ages 14_17,Male,2017,Number,"24,513"
06077,County,San Joaquin County,Ages 14_17,Male,2018,Number,"24,407"
06077,County,San Joaquin County,Ages 14_17,Male,2019,Number,"24,698"
06077,County,San Joaquin County,Ages 14_17,Male,2020,Number,"24,852"
06077,County,San Joaquin County,Ages 14_17,Male,2021,Number,"25,029"
06077,County,San Joaquin County,Ages 14_17,Total,1995,Number,"31,960"
06077,County,San Joaquin County,Ages 14_17,Total,1996,Number,"33,932"
06077,County,San Joaquin County,Ages 14_17,Total,1997,Number,"36,330"
06077,County,San Joaquin County,Ages 14_17,Total,1998,Number,"37,573"
06077,County,San Joaquin County,Ages 14_17,Total,1999,Number,"38,539"
06077,County,San Joaquin County,Ages 14_17,Total,2000,Number,"39,528"
06077,County,San Joaquin County,Ages 14_17,Total,2001,Number,"40,366"
06077,County,San Joaquin County,Ages 14_17,Total,2002,Number,"40,582"
06077,County,San Joaquin County,Ages 14_17,Total,2003,Number,"41,256"
06077,County,San Joaquin County,Ages 14_17,Total,2004,Number,"42,098"
06077,County,San Joaquin County,Ages 14_17,Total,2005,Number,"42,957"
06077,County,San Joaquin County,Ages 14_17,Total,2006,Number,"43,958"
06077,County,San Joaquin County,Ages 14_17,Total,2007,Number,"45,250"
06077,County,San Joaquin County,Ages 14_17,Total,2008,Number,"46,400"
06077,County,San Joaquin County,Ages 14_17,Total,2009,Number,"47,458"
06077,County,San Joaquin County,Ages 14_17,Total,2010,Number,"46,786"
06077,County,San Joaquin County,Ages 14_17,Total,2011,Number,"46,679"
06077,County,San Joaquin County,Ages 14_17,Total,2012,Number,"46,221"
